fotograma,tipo_objeto,confianza,identificador_tracking,x1,y1,x2,y2,matricula_en_su_caso,confianza_matricula,mx1,my1,mx2,my2,texto_matricula
1557,car,0.877,198,1215,298,1424,472,MATRICULA,0.863,1298,411,1356,428,MATRICULA
1557,car,0.685,186,1434,322,1514,381,,0.0,0,0,0,0,
1557,person,0.703,201,468,277,520,416,,0.0,0,0,0,0,
1557,person,0.546,214,1499,324,1551,425,,0.0,0,0,0,0,
1557,person,0.711,144,764,295,799,390,,0.0,0,0,0,0,
1557,car,0.452,219,1394,322,1451,369,,0.0,0,0,0,0,
1557,car,0.698,216,1108,309,1199,364,,0.0,0,0,0,0,
1557,car,0.542,223,987,303,1088,342,,0.0,0,0,0,0,
1558,person,0.726,181,808,288,841,387,,0.0,0,0,0,0,
1558,car,0.862,198,1215,298,1431,476,MATRICULA,0.863,1298,411,1356,428,MATRICULA
1558,car,0.723,186,1434,322,1512,381,,0.0,0,0,0,0,
1558,person,0.687,201,465,274,518,416,,0.0,0,0,0,0,
1558,person,0.576,214,1497,326,1547,422,,0.0,0,0,0,0,
1558,person,0.688,144,766,294,799,389,,0.0,0,0,0,0,
1558,car,0.454,219,1399,321,1456,371,,0.0,0,0,0,0,
1558,car,0.714,216,1107,308,1200,365,,0.0,0,0,0,0,
1558,car,0.522,223,988,303,1085,342,,0.0,0,0,0,0,
1559,person,0.709,181,808,288,842,387,,0.0,0,0,0,0,
1559,car,0.888,198,1216,298,1442,481,MATRICULA,0.863,1298,411,1356,428,MATRICULA
1559,car,0.668,186,1434,322,1509,381,,0.0,0,0,0,0,
1559,person,0.643,201,462,277,514,415,,0.0,0,0,0,0,
1559,person,0.648,144,767,292,799,389,,0.0,0,0,0,0,
1559,car,0.484,219,1405,321,1456,366,,0.0,0,0,0,0,
1559,car,0.762,216,1107,307,1201,366,,0.0,0,0,0,0,
1559,car,0.514,223,988,303,1084,341,,0.0,0,0,0,0,
1560,person,0.679,181,808,288,842,385,,0.0,0,0,0,0,
1560,car,0.877,198,1219,296,1452,484,MATRICULA,0.717,1328,425,1404,444,MATRICULA
1560,car,0.698,186,1434,322,1505,381,,0.0,0,0,0,0,
1560,person,0.512,201,459,278,510,418,,0.0,0,0,0,0,
1560,person,0.591,144,768,292,800,385,,0.0,0,0,0,0,
1560,car,0.713,216,1107,306,1202,367,,0.0,0,0,0,0,
1560,car,0.475,223,988,303,1085,342,,0.0,0,0,0,0,
1561,person,0.67,181,810,288,843,383,,0.0,0,0,0,0,
1561,car,0.898,198,1223,294,1462,489,MATRICULA,0.717,1328,425,1404,444,MATRICULA
1561,car,0.633,186,1438,323,1505,381,,0.0,0,0,0,0,
1561,person,0.625,201,454,276,508,420,,0.0,0,0,0,0,
1561,person,0.529,144,769,294,801,384,,0.0,0,0,0,0,
1561,car,0.648,216,1109,305,1204,368,,0.0,0,0,0,0,
1561,car,0.5,223,988,302,1085,341,,0.0,0,0,0,0,
1561,car,0.533,232,1207,307,1250,357,,0.0,0,0,0,0,
1562,person,0.701,181,811,287,844,385,,0.0,0,0,0,0,
1562,car,0.904,198,1225,293,1475,495,MATRICULA,0.717,1328,425,1404,444,MATRICULA
1562,car,0.576,186,1439,322,1502,379,,0.0,0,0,0,0,
1562,person,0.683,201,452,278,506,420,,0.0,0,0,0,0,
1562,person,0.536,144,769,292,802,381,,0.0,0,0,0,0,
1562,car,0.745,216,1109,305,1205,369,,0.0,0,0,0,0,
1562,car,0.528,223,988,302,1084,341,,0.0,0,0,0,0,
1562,car,0.586,232,1208,307,1253,357,,0.0,0,0,0,0,
1563,person,0.691,181,812,287,845,385,,0.0,0,0,0,0,
1563,car,0.895,198,1227,293,1487,502,MATRICULA,0.717,1328,425,1404,444,MATRICULA
1563,person,0.687,201,450,278,505,420,,0.0,0,0,0,0,
1563,person,0.495,144,770,292,804,379,,0.0,0,0,0,0,
1563,car,0.666,216,1111,307,1206,368,,0.0,0,0,0,0,
1563,car,0.527,223,988,301,1084,341,,0.0,0,0,0,0,
1563,car,0.549,232,1209,308,1258,360,,0.0,0,0,0,0,
1563,car,0.47,214,1449,323,1529,417,,0.0,0,0,0,0,
1564,person,0.717,181,813,287,845,386,,0.0,0,0,0,0,
1564,car,0.895,198,1230,293,1501,506,MATRICULA,0.717,1328,425,1404,444,MATRICULA
1564,person,0.678,201,449,279,503,422,,0.0,0,0,0,0,
1564,person,0.428,144,771,292,803,377,,0.0,0,0,0,0,
1564,car,0.696,216,1113,306,1206,368,,0.0,0,0,0,0,
1564,car,0.521,223,988,301,1084,341,,0.0,0,0,0,0,
1564,car,0.591,232,1211,309,1264,361,,0.0,0,0,0,0,
1565,person,0.745,181,813,286,846,386,,0.0,0,0,0,0,
1565,car,0.895,198,1233,293,1515,512,MATRICULA,0.837,1378,443,1460,467,MATRICULA
1565,person,0.634,201,447,280,501,422,,0.0,0,0,0,0,
1565,person,0.43,144,771,295,803,377,,0.0,0,0,0,0,
1565,car,0.742,216,1115,306,1206,369,,0.0,0,0,0,0,
1565,car,0.526,223,988,301,1084,341,,0.0,0,0,0,0,
1565,car,0.691,232,1213,313,1265,361,,0.0,0,0,0,0,
1566,person,0.722,181,813,285,847,384,,0.0,0,0,0,0,
1566,car,0.886,198,1237,293,1529,520,MATRICULA,0.837,1378,443,1460,467,MATRICULA
1566,person,0.727,201,445,281,497,424,,0.0,0,0,0,0,
1566,car,0.704,216,1118,307,1206,369,,0.0,0,0,0,0,
1566,car,0.541,223,988,301,1084,341,,0.0,0,0,0,0,
1566,car,0.672,232,1214,312,1264,361,,0.0,0,0,0,0,
1567,person,0.69,181,815,285,847,387,,0.0,0,0,0,0,
1567,car,0.905,198,1241,292,1547,526,MATRICULA,0.837,1378,443,1460,467,MATRICULA
1567,person,0.736,201,442,280,493,424,,0.0,0,0,0,0,
1567,car,0.741,216,1119,307,1206,369,,0.0,0,0,0,0,
1567,car,0.532,223,988,300,1084,341,,0.0,0,0,0,0,
1567,car,0.652,232,1214,311,1269,362,,0.0,0,0,0,0,
1568,person,0.677,181,816,285,848,388,,0.0,0,0,0,0,
1568,car,0.915,198,1244,293,1564,531,MATRICULA,0.837,1378,443,1460,467,MATRICULA
1568,person,0.711,201,439,279,492,424,,0.0,0,0,0,0,
1568,car,0.724,216,1119,308,1206,369,,0.0,0,0,0,0,
1568,car,0.507,223,987,300,1084,341,,0.0,0,0,0,0,
1568,car,0.673,232,1213,311,1273,362,,0.0,0,0,0,0,
1569,person,0.713,181,816,285,848,388,,0.0,0,0,0,0,
1569,car,0.903,198,1250,292,1585,538,MATRICULA,0.837,1378,443,1460,467,MATRICULA
1569,person,0.737,201,438,276,489,424,,0.0,0,0,0,0,
1569,car,0.656,216,1120,308,1208,369,,0.0,0,0,0,0,
1569,car,0.496,223,986,300,1084,341,,0.0,0,0,0,0,
1569,car,0.691,232,1213,310,1276,361,,0.0,0,0,0,0,
1569,person,0.424,144,773,294,806,379,,0.0,0,0,0,0,
1570,person,0.716,181,816,285,849,388,,0.0,0,0,0,0,
1570,car,0.894,198,1257,292,1606,544,MATRICULA,0.727,1456,472,1541,496,MATRICULA
1570,person,0.65,201,437,276,487,425,,0.0,0,0,0,0,
1570,car,0.561,216,1121,306,1213,369,,0.0,0,0,0,0,
1570,car,0.474,223,986,300,1084,341,,0.0,0,0,0,0,
1570,car,0.687,232,1214,310,1278,361,,0.0,0,0,0,0,
1570,person,0.473,144,774,292,808,377,,0.0,0,0,0,0,
1571,person,0.737,181,816,284,850,388,,0.0,0,0,0,0,
1571,car,0.901,198,1262,292,1628,550,MATRICULA,0.727,1456,472,1541,496,MATRICULA
1571,person,0.719,201,434,277,485,425,,0.0,0,0,0,0,
1571,car,0.616,216,1121,307,1214,370,,0.0,0,0,0,0,
1571,car,0.479,223,987,300,1084,341,,0.0,0,0,0,0,
1571,car,0.68,232,1215,310,1279,362,,0.0,0,0,0,0,
1571,person,0.533,144,774,292,809,379,,0.0,0,0,0,0,
1572,person,0.758,181,817,284,850,387,,0.0,0,0,0,0,
1572,car,0.879,198,1267,291,1652,559,MATRICULA,0.727,1456,472,1541,496,MATRICULA
1572,person,0.703,201,431,277,483,426,,0.0,0,0,0,0,
1572,car,0.62,216,1122,308,1212,371,,0.0,0,0,0,0,
1572,car,0.51,223,985,300,1085,341,,0.0,0,0,0,0,
1572,car,0.689,232,1216,309,1279,362,,0.0,0,0,0,0,
1572,person,0.581,144,774,292,809,380,,0.0,0,0,0,0,
1573,person,0.739,181,817,281,851,388,,0.0,0,0,0,0,
1573,car,0.903,198,1273,291,1683,568,MATRICULA,0.727,1456,472,1541,496,MATRICULA
1573,person,0.715,201,427,277,483,427,,0.0,0,0,0,0,
1573,car,0.711,216,1122,309,1210,372,,0.0,0,0,0,0,
1573,car,0.472,223,986,301,1084,341,,0.0,0,0,0,0,
1573,car,0.704,232,1215,310,1280,363,,0.0,0,0,0,0,
1573,person,0.437,144,774,289,809,379,,0.0,0,0,0,0,
1574,person,0.727,181,817,282,852,387,,0.0,0,0,0,0,
1574,car,0.916,198,1279,291,1711,578,MATRICULA,0.727,1456,472,1541,496,MATRICULA
1574,person,0.639,201,423,277,481,427,,0.0,0,0,0,0,
1574,car,0.719,216,1123,308,1209,372,,0.0,0,0,0,0,
1574,car,0.483,223,986,301,1083,341,,0.0,0,0,0,0,
1574,car,0.73,232,1215,310,1280,362,,0.0,0,0,0,0,
1574,person,0.413,144,774,292,809,377,,0.0,0,0,0,0,
1575,person,0.666,181,818,284,853,388,,0.0,0,0,0,0,
1575,car,0.908,198,1288,289,1744,587,MATRICULA,0.572,1573,508,1680,539,MATRICULA
1575,person,0.703,201,419,279,479,427,,0.0,0,0,0,0,
1575,car,0.705,216,1122,308,1210,373,,0.0,0,0,0,0,
1575,car,0.495,223,986,301,1083,341,,0.0,0,0,0,0,
1575,car,0.716,232,1216,310,1281,362,,0.0,0,0,0,0,
1575,person,0.452,144,774,295,811,379,,0.0,0,0,0,0,
1576,person,0.636,181,819,287,854,389,,0.0,0,0,0,0,
1576,car,0.908,198,1297,290,1781,600,MATRICULA,0.572,1573,508,1680,539,MATRICULA
1576,person,0.734,201,416,282,477,427,,0.0,0,0,0,0,
1576,car,0.693,216,1122,307,1210,374,,0.0,0,0,0,0,
1576,car,0.492,223,986,302,1082,341,,0.0,0,0,0,0,
1576,car,0.702,232,1217,309,1281,363,,0.0,0,0,0,0,
1576,person,0.461,144,774,298,810,378,,0.0,0,0,0,0,
1577,person,0.679,181,821,288,855,387,,0.0,0,0,0,0,
1577,car,0.932,198,1306,289,1820,611,MATRICULA,0.572,1573,508,1680,539,MATRICULA
1577,person,0.727,201,414,282,473,428,,0.0,0,0,0,0,
1577,car,0.68,216,1123,307,1211,375,,0.0,0,0,0,0,
1577,car,0.491,223,987,302,1082,341,,0.0,0,0,0,0,
1577,car,0.673,232,1217,309,1281,363,,0.0,0,0,0,0,
1577,person,0.597,144,776,295,811,379,,0.0,0,0,0,0,
1577,car,0.604,233,1290,321,1344,360,,0.0,0,0,0,0,
1578,person,0.649,181,821,288,855,385,,0.0,0,0,0,0,
1578,car,0.933,198,1318,287,1864,622,MATRICULA,0.572,1573,508,1680,539,MATRICULA
1578,person,0.722,201,413,281,472,427,,0.0,0,0,0,0,
1578,car,0.7,216,1123,308,1213,376,,0.0,0,0,0,0,
1578,car,0.516,223,987,301,1083,341,,0.0,0,0,0,0,
1578,car,0.646,232,1218,309,1282,364,,0.0,0,0,0,0,
1578,person,0.601,144,777,294,812,379,,0.0,0,0,0,0,
1578,car,0.539,233,1293,320,1349,356,,0.0,0,0,0,0,
1579,person,0.608,181,822,287,855,383,,0.0,0,0,0,0,
1579,car,0.917,198,1329,286,1907,637,MATRICULA,0.572,1573,508,1680,539,MATRICULA
1579,person,0.781,201,411,278,474,426,,0.0,0,0,0,0,
1579,car,0.704,216,1123,309,1215,377,,0.0,0,0,0,0,
1579,car,0.53,223,987,301,1083,341,,0.0,0,0,0,0,
1579,car,0.624,232,1219,309,1285,366,,0.0,0,0,0,0,
1579,person,0.506,144,778,295,813,379,,0.0,0,0,0,0,
1579,car,0.454,233,1295,320,1348,354,,0.0,0,0,0,0,
1580,person,0.609,181,823,287,855,382,,0.0,0,0,0,0,
1580,car,0.93,198,1341,286,1920,651,MATRICULA,0.572,1573,508,1680,539,MATRICULA
1580,person,0.804,201,408,277,470,426,,0.0,0,0,0,0,
1580,car,0.7,216,1123,309,1215,378,,0.0,0,0,0,0,
1580,car,0.543,223,988,301,1083,341,,0.0,0,0,0,0,
1580,car,0.584,232,1220,308,1286,367,,0.0,0,0,0,0,
1580,person,0.509,144,780,295,814,378,,0.0,0,0,0,0,
1580,car,0.464,233,1296,320,1349,353,,0.0,0,0,0,0,
1581,person,0.578,181,823,287,856,381,,0.0,0,0,0,0,
1581,car,0.933,198,1358,286,1920,666,MATRICULA,0.572,1573,508,1680,539,MATRICULA
1581,person,0.794,201,403,276,464,426,,0.0,0,0,0,0,
1581,car,0.726,216,1122,310,1216,378,,0.0,0,0,0,0,
1581,car,0.581,223,987,302,1086,341,,0.0,0,0,0,0,
1581,car,0.577,232,1221,308,1286,368,,0.0,0,0,0,0,
1581,person,0.527,144,781,294,815,378,,0.0,0,0,0,0,
1581,car,0.518,233,1294,321,1349,354,,0.0,0,0,0,0,
1581,car,0.474,234,1344,322,1388,356,,0.0,0,0,0,0,
1582,person,0.62,181,823,286,858,381,,0.0,0,0,0,0,
1582,car,0.932,198,1372,285,1920,684,MATRICULA,0.572,1573,508,1680,539,MATRICULA
1582,person,0.618,201,400,275,457,426,,0.0,0,0,0,0,
1582,car,0.729,216,1121,309,1219,378,,0.0,0,0,0,0,
1582,car,0.561,223,986,301,1086,341,,0.0,0,0,0,0,
1582,car,0.628,232,1222,307,1288,369,,0.0,0,0,0,0,
1582,person,0.614,144,782,291,816,380,,0.0,0,0,0,0,
1582,car,0.542,233,1294,320,1349,354,,0.0,0,0,0,0,
1582,car,0.487,234,1345,322,1387,356,,0.0,0,0,0,0,
1582,car,0.494,235,1357,322,1397,357,,0.0,0,0,0,0,
1583,person,0.614,181,825,284,858,380,,0.0,0,0,0,0,
1583,car,0.928,198,1387,286,1920,706,MATRICULA,0.572,1573,508,1680,539,MATRICULA
1583,person,0.764,201,397,271,453,427,,0.0,0,0,0,0,
1583,car,0.723,216,1119,309,1218,379,,0.0,0,0,0,0,
1583,car,0.55,223,986,301,1086,341,,0.0,0,0,0,0,
1583,car,0.58,232,1222,306,1289,370,,0.0,0,0,0,0,
1583,person,0.594,144,783,288,818,380,,0.0,0,0,0,0,
1583,car,0.599,233,1293,320,1348,355,,0.0,0,0,0,0,
1583,car,0.518,234,1345,321,1386,355,,0.0,0,0,0,0,
1583,car,0.495,235,1361,323,1396,357,,0.0,0,0,0,0,
1583,car,0.603,236,1381,324,1432,360,,0.0,0,0,0,0,
1584,person,0.597,181,825,284,859,379,,0.0,0,0,0,0,
1584,car,0.933,198,1407,286,1920,724,MATRICULA,0.572,1573,508,1680,539,MATRICULA
1584,person,0.757,201,394,269,447,426,,0.0,0,0,0,0,
1584,car,0.736,216,1117,309,1217,381,,0.0,0,0,0,0,
1584,car,0.473,223,987,301,1084,341,,0.0,0,0,0,0,
1584,car,0.6,232,1222,307,1292,370,,0.0,0,0,0,0,
1584,person,0.619,144,785,285,820,380,,0.0,0,0,0,0,
1584,car,0.602,233,1293,319,1348,355,,0.0,0,0,0,0,
1584,car,0.479,234,1345,321,1386,355,,0.0,0,0,0,0,
1584,car,0.457,235,1361,324,1395,357,,0.0,0,0,0,0,
1584,car,0.524,236,1385,324,1442,368,,0.0,0,0,0,0,
1585,person,0.63,181,826,284,859,379,,0.0,0,0,0,0,
1585,car,0.937,198,1427,286,1920,742,MATRICULA,0.572,1573,508,1680,539,MATRICULA
1585,person,0.682,201,386,266,445,427,,0.0,0,0,0,0,
1585,car,0.754,216,1116,308,1216,383,,0.0,0,0,0,0,
1585,car,0.49,223,987,301,1082,341,,0.0,0,0,0,0,
1585,car,0.62,232,1223,307,1295,370,,0.0,0,0,0,0,
1585,person,0.642,144,787,284,822,380,,0.0,0,0,0,0,
1585,car,0.577,233,1291,318,1348,356,,0.0,0,0,0,0,
1585,car,0.478,234,1345,321,1386,355,,0.0,0,0,0,0,
1585,car,0.506,235,1362,323,1394,357,,0.0,0,0,0,0,
1585,car,0.472,236,1389,323,1451,368,,0.0,0,0,0,0,
1585,car,0.482,237,1396,323,1471,375,,0.0,0,0,0,0,
1585,car,0.637,186,1428,321,1482,394,,0.0,0,0,0,0,
1586,person,0.624,181,827,285,859,378,,0.0,0,0,0,0,
1586,car,0.942,198,1449,286,1920,765,MATRICULA,0.572,1573,508,1680,539,MATRICULA
1586,person,0.756,201,378,266,443,430,,0.0,0,0,0,0,
1586,car,0.752,216,1116,307,1213,383,,0.0,0,0,0,0,
1586,car,0.432,223,987,302,1080,340,,0.0,0,0,0,0,
1586,car,0.61,232,1224,306,1296,370,,0.0,0,0,0,0,
1586,person,0.645,144,788,284,822,379,,0.0,0,0,0,0,
1586,car,0.596,233,1290,318,1347,356,,0.0,0,0,0,0,
1586,car,0.466,234,1344,320,1385,355,,0.0,0,0,0,0,
1586,car,0.493,235,1364,323,1395,357,,0.0,0,0,0,0,
1586,car,0.647,186,1429,321,1500,397,,0.0,0,0,0,0,
1587,person,0.618,181,828,285,860,377,,0.0,0,0,0,0,
1587,car,0.938,198,1474,285,1920,791,MATRICULA,0.572,1573,508,1680,539,MATRICULA
1587,person,0.8,201,372,265,441,431,,0.0,0,0,0,0,
1587,car,0.759,216,1115,307,1211,383,,0.0,0,0,0,0,
1587,car,0.481,223,988,302,1080,340,,0.0,0,0,0,0,
1587,car,0.504,232,1224,307,1297,370,,0.0,0,0,0,0,
1587,person,0.673,144,789,285,824,379,,0.0,0,0,0,0,
1587,car,0.575,233,1291,319,1346,356,,0.0,0,0,0,0,
1587,car,0.485,234,1342,321,1386,355,,0.0,0,0,0,0,
1587,car,0.498,235,1364,323,1395,357,,0.0,0,0,0,0,
1587,car,0.437,186,1437,322,1509,390,,0.0,0,0,0,0,
1588,person,0.579,181,828,285,861,376,,0.0,0,0,0,0,
1588,car,0.937,198,1499,283,1920,782,MATRICULA,0.572,1573,508,1680,539,MATRICULA
1588,person,0.798,201,365,267,439,432,,0.0,0,0,0,0,
1588,car,0.809,216,1114,307,1210,383,,0.0,0,0,0,0,
1588,car,0.453,223,988,302,1081,340,,0.0,0,0,0,0,
1588,car,0.582,232,1224,310,1298,371,,0.0,0,0,0,0,
1588,person,0.583,144,791,287,824,378,,0.0,0,0,0,0,
1588,car,0.496,233,1294,320,1346,355,,0.0,0,0,0,0,
1588,car,0.48,234,1342,321,1386,355,,0.0,0,0,0,0,
1588,car,0.479,235,1365,323,1395,357,,0.0,0,0,0,0,
1588,car,0.515,186,1436,324,1513,387,,0.0,0,0,0,0,
1588,car,0.409,239,1385,325,1435,360,,0.0,0,0,0,0,
1589,person,0.587,181,829,285,862,375,,0.0,0,0,0,0,
1589,car,0.935,198,1528,283,1920,761,MATRICULA,0.572,1573,508,1680,539,MATRICULA
1589,person,0.777,201,371,269,438,433,,0.0,0,0,0,0,
1589,car,0.78,216,1114,307,1211,384,,0.0,0,0,0,0,
1589,car,0.445,223,988,302,1081,340,,0.0,0,0,0,0,
1589,car,0.621,232,1224,312,1299,372,,0.0,0,0,0,0,
1589,person,0.571,144,792,288,824,378,,0.0,0,0,0,0,
1589,car,0.512,233,1294,320,1343,355,,0.0,0,0,0,0,
1589,car,0.485,234,1341,322,1386,356,,0.0,0,0,0,0,
1589,car,0.459,235,1365,323,1395,357,,0.0,0,0,0,0,
1589,car,0.511,186,1435,324,1514,385,,0.0,0,0,0,0,
1590,person,0.581,181,829,286,863,376,,0.0,0,0,0,0,
1590,car,0.932,198,1559,282,1920,750,MATRICULA,0.572,1573,508,1680,539,MATRICULA
1590,person,0.75,201,369,269,437,435,,0.0,0,0,0,0,
1590,car,0.8,216,1112,307,1211,385,,0.0,0,0,0,0,
1590,car,0.474,223,987,302,1082,341,,0.0,0,0,0,0,
1590,car,0.623,232,1224,313,1300,373,,0.0,0,0,0,0,
1590,person,0.466,144,792,288,825,375,,0.0,0,0,0,0,
1590,car,0.523,233,1294,319,1341,355,,0.0,0,0,0,0,
1590,car,0.462,234,1340,322,1386,356,,0.0,0,0,0,0,
1590,car,0.452,235,1365,323,1396,357,,0.0,0,0,0,0,
1590,car,0.577,186,1436,324,1514,383,,0.0,0,0,0,0,
1591,person,0.575,181,829,286,864,376,,0.0,0,0,0,0,
1591,car,0.907,198,1592,284,1920,744,MATRICULA,0.572,1573,508,1680,539,MATRICULA
1591,person,0.768,201,363,268,435,436,,0.0,0,0,0,0,
1591,car,0.812,216,1108,307,1208,386,,0.0,0,0,0,0,
1591,car,0.465,223,987,302,1081,340,,0.0,0,0,0,0,
1591,car,0.634,232,1223,311,1300,374,,0.0,0,0,0,0,
1591,person,0.444,144,793,289,826,372,,0.0,0,0,0,0,
1591,car,0.5,233,1293,319,1342,354,,0.0,0,0,0,0,
1591,car,0.448,234,1340,322,1386,356,,0.0,0,0,0,0,
1591,car,0.445,235,1365,323,1396,357,,0.0,0,0,0,0,
1591,car,0.602,186,1435,323,1514,382,,0.0,0,0,0,0,
1592,person,0.619,181,830,286,864,378,,0.0,0,0,0,0,
1592,car,0.901,198,1631,285,1920,744,MATRICULA,0.572,1573,508,1680,539,MATRICULA
1592,person,0.767,201,356,266,431,434,,0.0,0,0,0,0,
1592,car,0.786,216,1106,307,1206,386,,0.0,0,0,0,0,
1592,car,0.479,223,987,303,1082,340,,0.0,0,0,0,0,
1592,car,0.655,232,1224,311,1300,375,,0.0,0,0,0,0,
1592,car,0.562,233,1293,318,1340,354,,0.0,0,0,0,0,
1592,car,0.462,234,1340,321,1386,355,,0.0,0,0,0,0,
1592,car,0.477,235,1365,322,1396,357,,0.0,0,0,0,0,
1592,car,0.611,186,1428,322,1514,383,,0.0,0,0,0,0,
1593,person,0.603,181,830,286,865,379,,0.0,0,0,0,0,
1593,car,0.9,198,1674,290,1920,742,MATRICULA,0.572,1573,508,1680,539,MATRICULA
1593,person,0.774,201,353,265,426,434,,0.0,0,0,0,0,
1593,car,0.776,216,1103,307,1202,387,,0.0,0,0,0,0,
1593,car,0.477,223,987,303,1082,340,,0.0,0,0,0,0,
1593,car,0.616,232,1224,309,1300,376,,0.0,0,0,0,0,
1593,car,0.555,233,1292,318,1340,354,,0.0,0,0,0,0,
1593,car,0.446,234,1340,321,1385,355,,0.0,0,0,0,0,
1593,car,0.494,235,1366,323,1399,357,,0.0,0,0,0,0,
1593,car,0.668,186,1429,322,1513,383,,0.0,0,0,0,0,
1594,person,0.545,181,831,288,865,378,,0.0,0,0,0,0,
1594,car,0.865,198,1722,294,1920,755,MATRICULA,0.572,1573,508,1680,539,MATRICULA
1594,person,0.736,201,355,262,422,435,,0.0,0,0,0,0,
1594,car,0.722,216,1100,307,1199,387,,0.0,0,0,0,0,
1594,car,0.472,223,986,303,1081,340,,0.0,0,0,0,0,
1594,car,0.636,232,1225,307,1300,376,,0.0,0,0,0,0,
1594,car,0.482,233,1292,319,1339,354,,0.0,0,0,0,0,
1594,car,0.454,234,1341,321,1385,354,,0.0,0,0,0,0,
1594,car,0.495,235,1367,323,1400,357,,0.0,0,0,0,0,
1594,car,0.692,186,1433,322,1513,383,,0.0,0,0,0,0,
1594,person,0.434,241,1621,330,1658,396,,0.0,0,0,0,0,
1595,person,0.492,181,832,289,864,378,,0.0,0,0,0,0,
1595,car,0.811,198,1773,305,1920,777,MATRICULA,0.572,1573,508,1680,539,MATRICULA
1595,person,0.816,201,356,263,417,436,,0.0,0,0,0,0,
1595,car,0.722,216,1097,307,1200,388,,0.0,0,0,0,0,
1595,car,0.487,223,987,303,1081,340,,0.0,0,0,0,0,
1595,car,0.643,232,1226,307,1301,377,,0.0,0,0,0,0,
1595,car,0.426,233,1292,318,1339,353,,0.0,0,0,0,0,
1595,car,0.492,234,1341,321,1385,354,,0.0,0,0,0,0,
1595,car,0.51,235,1367,323,1401,357,,0.0,0,0,0,0,
1595,car,0.72,186,1424,322,1513,383,,0.0,0,0,0,0,
1595,person,0.516,241,1622,327,1661,396,,0.0,0,0,0,0,
1596,person,0.509,181,833,290,865,378,,0.0,0,0,0,0,
1596,person,0.782,201,356,265,414,436,,0.0,0,0,0,0,
1596,car,0.771,216,1095,307,1204,388,,0.0,0,0,0,0,
1596,car,0.498,223,987,303,1081,340,,0.0,0,0,0,0,
1596,car,0.672,232,1226,307,1301,377,,0.0,0,0,0,0,
1596,car,0.484,233,1293,318,1340,353,,0.0,0,0,0,0,
1596,car,0.492,234,1342,321,1384,353,,0.0,0,0,0,0,
1596,car,0.508,235,1366,323,1402,357,,0.0,0,0,0,0,
1596,car,0.748,186,1418,322,1513,384,,0.0,0,0,0,0,
1596,person,0.5,241,1622,326,1664,399,,0.0,0,0,0,0,
1597,person,0.532,181,834,290,866,380,,0.0,0,0,0,0,
1597,person,0.762,201,354,269,411,437,,0.0,0,0,0,0,
1597,car,0.753,216,1094,307,1201,388,,0.0,0,0,0,0,
1597,car,0.474,223,987,304,1080,340,,0.0,0,0,0,0,
1597,car,0.667,232,1226,307,1303,377,,0.0,0,0,0,0,
1597,car,0.568,233,1295,318,1340,354,,0.0,0,0,0,0,
1597,car,0.484,234,1341,321,1385,353,,0.0,0,0,0,0,
1597,car,0.509,235,1365,323,1400,357,,0.0,0,0,0,0,
1597,car,0.709,186,1421,323,1513,384,,0.0,0,0,0,0,
1597,person,0.505,241,1623,322,1666,398,,0.0,0,0,0,0,
1598,person,0.571,181,835,287,867,381,,0.0,0,0,0,0,
1598,person,0.802,201,351,270,407,437,,0.0,0,0,0,0,
1598,car,0.719,216,1092,307,1199,389,,0.0,0,0,0,0,
1598,car,0.446,223,989,304,1080,340,,0.0,0,0,0,0,
1598,car,0.67,232,1227,307,1304,378,,0.0,0,0,0,0,
1598,car,0.564,233,1296,318,1338,353,,0.0,0,0,0,0,
1598,car,0.491,234,1341,321,1385,353,,0.0,0,0,0,0,
1598,car,0.499,235,1365,323,1400,357,,0.0,0,0,0,0,
1598,car,0.705,186,1423,322,1513,383,,0.0,0,0,0,0,
1598,person,0.461,241,1623,322,1667,398,,0.0,0,0,0,0,
1599,person,0.577,181,835,283,869,381,,0.0,0,0,0,0,
1599,person,0.782,201,344,269,404,437,,0.0,0,0,0,0,
1599,car,0.727,216,1090,307,1202,389,,0.0,0,0,0,0,
1599,car,0.41,223,988,303,1080,340,,0.0,0,0,0,0,
1599,car,0.716,232,1227,307,1304,379,,0.0,0,0,0,0,
1599,car,0.519,233,1297,317,1337,353,,0.0,0,0,0,0,
1599,car,0.493,234,1340,321,1385,354,,0.0,0,0,0,0,
1599,car,0.472,235,1364,323,1399,357,,0.0,0,0,0,0,
1599,car,0.706,186,1421,321,1513,383,,0.0,0,0,0,0,
1599,person,0.481,241,1624,321,1668,398,,0.0,0,0,0,0,
1600,person,0.608,181,834,281,869,381,,0.0,0,0,0,0,
1600,person,0.754,201,336,268,403,438,,0.0,0,0,0,0,
1600,car,0.732,216,1089,307,1200,389,,0.0,0,0,0,0,
1600,car,0.417,223,988,303,1079,340,,0.0,0,0,0,0,
1600,car,0.707,232,1228,307,1305,379,,0.0,0,0,0,0,
1600,car,0.487,233,1298,315,1339,353,,0.0,0,0,0,0,
1600,car,0.515,234,1341,321,1384,353,,0.0,0,0,0,0,
1600,car,0.491,235,1362,323,1398,356,,0.0,0,0,0,0,
1600,car,0.69,186,1421,321,1513,382,,0.0,0,0,0,0,
1600,person,0.445,241,1624,321,1669,399,,0.0,0,0,0,0,
1600,person,0.476,144,796,284,830,377,,0.0,0,0,0,0,
